Sender,Receiver,Date,Provenance,Destination,Subject,Cited names,Reference,Year,Incipit
Molara Bruto (della),Viviani Vincenzo,12/01/1666,Pisa,,Argomenti privati,[],"Gal. 162, doc. 203, c. 331r",1666,"""Accuso due vostre in risposta delle quali vi dirò che feci l'imbasciata del Signor Niccolò...""Originale autografo
"
Falconieri Paolo,Viviani Vincenzo,16/01/1666,Roma,,Argomenti privati,['Magalotti Lorenzo'],"Gal. 162, doc. 204, c. 332r",1666,"""M'avvisa il nostro Signor Lorenzo Magalotti la remunerazione insieme con il premio, che il Serenissimo...""Originale autografo
"
Falconieri Ottavio,Viviani Vincenzo,23/01/1666,Roma,,Notizie di libri,"['Magalotti Lorenzo', 'Nardini Francesco ']","Gal. 162, doc. 205, c. 333r",1666,"""Io non ho accompagnato con le mie lettere il libro del Nardini presentato a V. S. in mio nome...""Originale autografo
"
Molara Bruto (della),Viviani Vincenzo,23/01/1666,Pisa,,Argomenti privati,[],"Gal. 162, doc. 206, c. 334r-v",1666,"""All'occasione poi mi accorgo del mio tempo perso, lo conosco, ma ancora io sono alle volte...""Originale autografo
"
Molara Bruto (della),Viviani Vincenzo,31/01/1667,Pisa,,Argomenti privati,"['Steensen Niels', 'Riccardi Niccolò']","Gal. 162, doc. 207, c. 335r-336r",1667,"""Accuso due vostre una sopra il particolare del Signor Stenno, l'altra di cura mia particolare...""Autografo
"
Retano Tommaso,Viviani Vincenzo,29/01/1667,Roma,,Argomenti privati,[],"Gal. 162, doc. 208, c. 337r-338r",1667,"""Confidato nella prudenza, affetto e bontà di V. S. le confido un interesse che appartiene...""Originale autografo
"
Molara Bruto (della),Viviani Vincenzo,4/02/1667,Pisa,Firenze,Argomenti privati,['Steensen Niels'],"Gal. 163, doc. 1, c. 1r",1667,"""Ogni volta che il Signor Niccolò verrà, sarà il benvenuto e il benvisto...""Tracce di sigillo a ceralacca
"
Molara Bruto (della),Viviani Vincenzo,6/02/1666,Pisa,,Argomenti privati,[],"Gal. 163, doc. 2, c. 3r",1666,"""Con mio grandissimo disgusto come potete credere sento che non stiate bene...""
"
Ricci Michelangelo,Viviani Vincenzo,6/02/1666,Roma,,Argomenti privati,[],"Gal. 163, doc. 3, c. 4r",1666,"""Ho fatto consegnare al Procaccio una scattola con i due Ritratti uno per Vostra Signoria...""
"
Marucelli Giovanni Filippo,Viviani Vincenzo,/02/1667,Parigi,,Argomenti privati,[],"Gal. 163, doc. 4, c. 5r",1667,"""L'Abate Marucelli riverisce il Signor Vincenzio Viviani, e gli dà avviso...""
"
Gaci Enea,Viviani Vincenzo,9/02/1666,Castiglione,Firenze,Argomenti privati,"['Pulega ', 'Casini', ""Medici Leopoldo de'"", 'Casella']","Gal. 163, doc. 5, c. 7r-v",1666,"""Dal Signor Casella di Città della Pieve tengo avviso, che più tempo fa venissero...""
"
Molara Bruto (della),Viviani Vincenzo,10/02/1666,Pisa,,Argomenti privati,['Viviani'],"Gal. 163, doc. 6, c. 9r",1666,"""Accuso la vostra resami dal Padre Abate Viviani sigillata con ogni diligentia...""
"
Retano Tommaso,Viviani Vincenzo,13/02/1666,Roma,,Notizie di libri,"['Fabri Honoré', 'Torricelli Evangelista', ""Medici Leopoldo de'""]","Gal. 163, doc. 7, c. 10r-11r",1666,"""Mi par molto propria l'occasione di abbracciar di ravvivare a Vostra Signoria la memoria...""
"
Molara Bruto (della),Viviani Vincenzo,20/02/1666,Pisa,Firenze,Argomenti privati,"[""Medici Leopoldo de'""]","Gal. 163, doc. 8, c. 12r",1666,"""Sono una mano di giorni che sono senza vostre lettere nè so  perchè...""
"
Molara Bruto (della),Viviani Vincenzo,24/02/1666,Pisa,,Argomenti privati,['Magalotti Lorenzo'],"Gal. 163, doc. 9, c. 14r",1666,"""Accuso la vostra de' 20 intorno alla quale non ho che rispondervi solo che circa il ritornare...""
"
Molara Bruto (della),Viviani Vincenzo,1/03/1666,Pisa,,Notizie di libri,[],"Gal. 163, doc. 10, c. 15r-v",1666,"""Ho ricevuto la 2a vostra lettera [...] e mi è giunta appunto che non avevo...""
"
Southwell Robert,Viviani Vincenzo,4/03/1666,Madrid,,Argomenti privati,"['Molara Bruto della', 'Castiglione Dante ']","Gal. 163, doc. 11, c. 16r",1666,"""Partendomi d'Inghilterra scrissi una letterine a Vostra Signoria Illustrissima...""
"
Molara Bruto (della),Viviani Vincenzo,6/03/1666,Livorno,,Argomenti privati,['Southwell Robert'],"Gal. 163, doc. 12, c. 17r-v",1666,"""Accuso una vostra scritta di hieri con la regola per sapere le distanze degli oggetti di mare...""
"
Molara Bruto (della),Viviani Vincenzo,10/03/1666,Pisa,,Argomenti privati,[],"Gal. 163, doc. 13, c. 18r",1666,"""Io per me non so che diavolo sia con quel Signore che...""
"
Bassetti Apollonio,Viviani Vincenzo,12/03/1666,Pisa,Firenze,Notizie di libri,"[""Medici Leopoldo de'"", 'Magliabechi Antonio']","Gal. 163, doc. 14, c. 19r",1666,"""Per comandamento del Serenissimo Principe mio Signore devo rispondere a Vostra Signoria...""Ippolito Bassetti ordina al Viviani per conto di Leopoldo de' Medici di consegnare alcuni libri di matematica fatti venire da Cagli ad Antonio Magliabechi
"
Molara Bruto (della),Viviani Vincenzo,13/03/1666,Livorno,,Argomenti privati,[],"Gal. 163, doc. 15, c. 20r",1666,"""Per il medesimo Siena di Cusina (?) che mi portò i guanti...""
"
Rucellai Giovanni,Viviani Vincenzo,17/03/1666,Firenze,,Argomenti privati,[],"Gal. 163, doc. 16, c. 21r",1666,"""Desiderei in estremo che ella si compiacesse favorirmi d'esser qui...""
"
Micalori Giovanni Battista,Viviani Vincenzo,18/03/1666,Cagli,Firenze,Notizie di libri,"[""Medici Leopoldo de'"", 'Barocci Federico']","Gal. 163, doc. 17, c. 23r",1666,"""Io ho scritto a Vostra Signoria Eccellentissima alcune volte, ma perchè non ho veduta la risposta...""Tracce di sigillo
"
Molara Bruto (della),Viviani Vincenzo,20/03/1666,Livorno,Firenze,Argomenti privati,['Moriani Pietro '],"Gal. 163, doc. 18, c. 25r",1666,"""Con impazienza sto attendendo avviso se mai venissero quei guanti di Roma....""
"
Molara Bruto (della),Viviani Vincenzo,27/03/1666,Livorno,,Argomenti privati,[],"Gal. 163, doc. 19, c. 27r",1666,"""Mercordì mattina finalmente mi riuscì pigliar la Croce...""
"
Marucelli Giovanni Filippo,Viviani Vincenzo,2/04/1666,Parigi,,Argomenti privati,"['Torricelli Evangelista', 'Cerchi Alessandro ']","Gal. 163, doc. 20, c. 28r-v",1666,"""Si come intesi con sommo giubilo da un cenno del Signor Cavaliere Cerchii la destinazione...""
"
Marucelli Giovanni Filippo,Viviani Vincenzo,3/04/1666,Tivoli,Firenze,Notizie di libri,['Fabri Honoré'],"Gal. 163, doc. 21, c. 29r",1666,"""La gentilissima sua de' 23 passato...""
"
Masini Domenico,Viviani Vincenzo,15/04/1666,Fucecchio,Firenze,Argomenti privati,['Panciatichi '],"Gal. 163, doc. 22, c. 31r",1666,"""Mi è stata recapitata in questa sera una cortesissima di Vostra Signoria con una del Signor Canonico...""
"
Lanci Giovanni Maria,Viviani Vincenzo,3/05/1666,Fano,Firenze,Argomenti privati,[],"Gal. 163, doc. 23, c. 33r-v",1666,"""Sa molto bene Vostra Signoria quanto m'abbia obligato verso gli avantaggi del nostro...""
"
Del Bianco Raffaello,Viviani Vincenzo,19/07/1666,Firenze,,Argomenti privati,[],"Gal. 163, doc. 24, c. 35r",1666,"""Nel tornarmene iersera a Casa, mi fu fatto un'ambasciata da parte di Vostra Signoria...""Tracce di sigillo a secco
"
Micalori Giovanni Battista,Viviani Vincenzo,10/08/1666,Cagli,Firenze,Notizie di libri,"[""Medici Leopoldo de'"", 'Dal Monte Guidobaldo']","Gal. 163, doc. 25, c. 37r",1666,"""Adì 16 del cadente partirò d'Urbania per costì e portarò meco alcuni quadri...""Tracce di sigillo a secco
"
Pesciolini Giulio,Viviani Vincenzo,29/08/1666,Certaldo,,Idraulica,"['Betti Domenico ', 'Capponi Ferrante', 'Incontri']","<span data-id=""http://imss/name/116663""></span>",1666,"""Devo risposta a 3 di Vostra Signoria che due de' 26 stante, et una de' 27...""
"
Pesciolini Giulio,Viviani Vincenzo,5/09/1666,Pino,,Argomenti privati,[],"Gal. 163, doc. 27, c. 41r-v",1666,"""Hieri appunto secondo havrà inteso da M. Domenico Bettini seguì la fine del nostro lavoro...""
"
Micalori Giovanni Battista,Viviani Vincenzo,7/09/1666,Borgo Pace,Firenze,Argomenti privati,[],"Gal. 163, doc. 28, c. 42r",1666,"""Lasciai il quadretto di Vostra Signoria Eccellentissima che si fossi portato...""
"
Micalori Giovanni Battista,Viviani Vincenzo,13/09/1666,Cagli,Firenze,Notizie di libri,"['Barocci Federico', 'Baldaserra Lelio ']","Gal. 163, doc. 29, c. 44r-v",1666,"""Ho veduto in Urbino i libri de' quali Vostra Signoria Eccellentissima me ne diede la nota...""La lettera è indirizzata al Viviani a Firenze presso i Barnabiti
"
Nerli Ferdinando,Viviani Vincenzo,8/10/1666,Livorno,,Notizie di libri,['Venerosi Pesciolini Amantio '],"Gal. 163, doc. 30, c. 46r",1666,"""Dal Signor Amantio Venerosi Pesciolini di Marsilia m'è stato mandato per Vostra Signoria...""
"
Nerli Ferdinando,Viviani Vincenzo,8/10/1666,Livorno,,Notizie di libri,[],"Gal. 163, doc. 31, c. 47r",1666,"""Invio a Vostra Signoria un ballottino di libbri col...""
"
Pesciolini Giulio,Viviani Vincenzo,13/10/1666,Pisa,,Argomenti privati,"['Capponi Ferrante', 'Incontri Ferdinando ', 'Michelini Famiano', 'Castelli Benedetto', 'Tavola Antonio ']","<span data-id=""http://imss/name/116126""></span>",1666,"""Conforme scrissi a Vostra Signoria Eccellentissima m'ero condotto alla fattoria...""
"
Panciatichi Lorenzo,Viviani Vincenzo,22/10/1666,Firenze,,Argomenti privati,[],"Gal. 163, doc. 33, c. 49r",1666,"""M'ordina il Serenissimo Signor Principe mio Signore che io le faccia intendere...""
"
Molara Bruto (della),Viviani Vincenzo,3/11/1666,Livorno,,Argomenti privati,[],"Gal. 163, doc. 34, c. 51r",1666,"""Quando manco ognuno se l'aspettava seguì la nostra partenza...""
"
Serenai Lodovico,Viviani Vincenzo,5/11/1666,,,Argomenti privati,"['Silvani', 'Raffaelli Marco Antonio ']","Gal. 163, doc. 35, c. 52r-53v",1666,"""Io non avrei voluto infastidire nè occupar Vostra Signoria, ma perchè il signor Silvani...""Alla lettera fa seguito un elenco di quesiti che il Serenai pone al Viviani riguardo ad un bando che vietava il taglio del legname nelle Alpi da una certa altezza in poi
"
Marucelli Jacopo,Viviani Vincenzo,7/11/1666,,,Argomenti privati,['Anselmi'],"Gal. 163, doc. 36, c. 55r",1666,"""Già che Vostra Signoria mi disse, che ella era pronta a favorirmi ad ogni tempo...""A c. 56v computi matematici
"
Molara Bruto (della),Viviani Vincenzo,13/11/1666,Pisa,,Argomenti privati,[],"Gal. 163, doc. 37, c. 57r-v",1666,"""Dal Signor Andrea del Rosso riceverete un fagotto quale vorrei che subito...""
"
Dell'Ara Paolo,Viviani Vincenzo,19/11/1666,Parigi,,Argomenti privati,['Ferdinando II granduca di Toscana'],"Gal. 163, doc. 38, c. 58r-v",1666,"""Con la cortesissima di Vostra Signoria Illustrissima ricevo l'inclusa per Monsù Capellano...""
"
Ricci Michelangelo,Viviani Vincenzo,20/11/1666,Roma,,Notizie di libri,"['Redi ', 'Gradi', 'Magalotti Lorenzo', 'Dati Carlo Roberto']","Gal. 163, doc. 39, c. 59r",1666,"""Le persuasioni del Signor Abbate Gradi e d'altri miei Amici e Signori...""
"
Maggieri Cesare,Viviani Vincenzo,6/12/1666,Urbino,Firenze,Notizie di libri,"[""Medici Leopoldo de'"", 'Corboli']","Gal. 163, doc. 40, c. 60r",1666,"""Non si è potuto prima rispondere a Vostra Signoria perchè il Padrone de' Libri stava indisposto...""
"
Chimentelli Valerio,Viviani Vincenzo,10/12/1666,Pisa,Firenze,Argomenti privati,[],"Gal. 163, doc. 41, c. 62r",1666,"""Occorreva che Vostra Signoria mi ringraziasse per un dono così triviale, et un tributo...""
"
Micalori Giovanni Battista,Viviani Vincenzo,14/12/1666,Cagli,Firenze,Notizie di libri,['Valerio Luca'],"Gal. 163, doc. 42, c. 64r-65r",1666,"""Per il procaccio d'Ancona mando a Vostra Signoria Eccellentissima la copia di Luca Valerii...""A c. 65r elenco di libri
"
Ricci Michelangelo,Viviani Vincenzo,20/12/1666,Roma,,Notizie di libri,"['Magalotti Lorenzo', 'Galilei Galileo', 'Dati Carlo Roberto']","Gal. 163, doc. 43, c. 67r",1666,"""Ricevo dal Signor Lorenzo Magalotti e dal Signor Carlo DAti, e vedo il favore fattomi...""
"
Colbert Jean Baptiste,Viviani Vincenzo,10/01/1667,Saint Germain,Firenze,Argomenti privati,[],"Gal. 163, doc. 44, c. 68r",1667,"""Estant un si digne suiet des bienfaits du Roy par l'exellence...""
"
Molara Bruto (della),Viviani Vincenzo,11/01/1667,Pisa,Firenze,Argomenti privati,['Sampieri'],"Gal. 163, doc. 45, c. 70r",1667,"""Mi dice il Capitano Sampieri che rilasciò a voi la chiave della mia segreteria...""
"
Micalori Giovanni Battista,Viviani Vincenzo,17/01/1667,Cagli,Firenze,Notizie di libri,[],"Gal. 163, doc. 46, c. 72r-75r",1667,"""Hoggi appunto ho ricevuta una di Vostra Signoria Eccellentissima scritta...""Un lungo poscritto da c. 73r a c. 75r riporta un elenco di quadri e nomi di pittori
"
Del Rosso Ottavio,Viviani Vincenzo,22/01/1667,Roma,Firenze,Notizie di libri,['Galilei Cosimo'],"Gal. 163, doc. 47, c. 77r",1667,"""Già che non mi è stato permesso il ritrovare il Signor Galilei per presentargli...""
"
Susini Antonio,Viviani Vincenzo,24/01/1667,Roma,Firenze,Argomenti privati,[],"Gal. 163, doc. 48, c. 79r",1667,"""Non erano necessari mezzi così potenti per disporre la volontà di uno che altro non desidera...""
"
Maggieri Cesare,Viviani Vincenzo,31/01/1667,Urbino,Firenze,Notizie di libri,"[""Medici Leopoldo de'""]","Gal. 163, doc. 49, c. 81r",1667,"""In riguardo de' tempi stemperatissimi non s'è potuto pratticare...""Tracce di timbro a secco
"
Guerrini Dionigi,Viviani Vincenzo,2/02/1667,,Firenze,Argomenti privati,[],"Gal. 163, doc. 50, c. 83r",1667,"""Li maestri son venuti  tardi e però tardi li mando la manifattura....""A c. 84v computi matematici
"
Retano Tommaso,Viviani Vincenzo,5/02/1667,Roma,Firenze,Argomenti privati,[],"Gal. 163, doc. 51, c. 85r",1667,"""Sarà costì questa quadragesima il Padre (...) Lanci di passaggio...""
"
Sampieri Mario,Viviani Vincenzo,6/02/1667,Pisa,Firenze,Argomenti privati,"['Sampieri Carlo Antonio ', 'Molara Bruto della']","Gal. 163, doc. 52, c. 87r",1667,"""Venendo pregato, come vedrà dalla qui inclusa, di provvedere...""
"
La Planche (de),Viviani Vincenzo,10/02/1667,Parigi,,Argomenti privati,[],"Gal. 163, doc. 53, c. 89r",1667,"""Je vous envoye par lettre de change la gratiffication du Roy...""
"
Micalori Giovanni Battista,Viviani Vincenzo,22/02/1667,Cagli,Firenze,Notizie di libri,"['Tassoni Jacopo ', 'Baccellini Gasparo ']","Gal. 163, doc. 54, c. 90r-94r",1667,"""Per Gasparo Baccellini, procaccio di Ancona, invio una cassettina con li libri di Vostra Signoria...""Alla lettera sono allegati una ricevuta di pagamento per l'acquisto di libri ed un elenco di libri
"
Mariotti Bartolommeo,Viviani Vincenzo,5/03/1667,Pisa,,Argomenti privati,['Marchetti'],"Gal. 163, doc. 55, c. 96r",1667,"""Con la lettera di Vostra Signoria Illustrissima ho avuto quella per il Signor Dottor Marchetti...""Copia, com'è anche attestato dalla nota sul margine superiore interno di c. 96r
"
Sampieri Mario,Viviani Vincenzo,5/03/1667,Pisa,Firenze,Argomenti privati,[],"Gal. 163, doc. 56, c. 97r",1667,"""Solo duoi giorni sono, è restato il Signor Molara senza febre, e spera esser libero affatto...""
"
Molara Bruto (della),Viviani Vincenzo,22/03/1668,Livorno,,Strumenti,['Goffredo orologiaio '],"Gal. 163, doc. 57, c. 99r",1668,"""Il Signor Principe Cardinale mi ordinò, che da Goffredo oriolaio gli facessi fare...""
"
Molara Bruto (della),Viviani Vincenzo,22/03/1667,Pisa,Firenze,Notizie di libri,['Marmi Biagio '],"Gal. 163, doc. 58, c. 100r",1667,"""Eccomi a darli incomodi prego la sua cortesia udendo Biagio Marmi, farsi dare il mio liuto...""
"
Del Rosso Ottavio,Viviani Vincenzo,26/03/1667,Roma,Firenze,Notizie di libri,[],"Gal. 163, doc. 59, c. 102r-v",1667,"""Finalmente hebbi fortuna di ritrovare il Padre Galilei al quale ho consegnato i libri di Vostra Signoria...""
"
Retano Tommaso,Viviani Vincenzo,26/03/1667,Roma,Firenze,Argomenti privati,[],"Gal. 163, doc. 60, c. 104r",1667,"""Se le cordiali espressioni del giubilo di Vostra Signoria si risolveranno in affetti di preghiere all'Altissimo...""Firma autografa
"
Molara Bruto (della),Viviani Vincenzo,7/03/1667,Pisa,,Argomenti privati,"['Girolami', 'Dati Carlo Roberto']","Gal. 163, doc. 61, c. 106r-v",1667,"""Dalla vostra de' 26 corrente sento quanto mi comandate circa il Signor Francesco...""
"
Molara Bruto (della),Viviani Vincenzo,4/04/1667,Livorno,,Argomenti privati,['Ferdinando II granduca di Toscana'],"Gal. 163, doc. 62, c. 107r",1667,"""Credevo che ci dovessimo rivedere domani a sera, ma un poco di accidente di infreddatura...""
"
Cellesi Fabio,Viviani Vincenzo,4/04/1667,Livorno,,Notizie di libri,[],"Gal. 163, doc. 63, c. 108r-109r",1667,"""La risposta della sua del primo stante le dico, come le basta a Vostra Signoria la nota de' libri...""Alla lettera fa seguito a c. 109r un foglio di note spese
"
Molara Bruto (della),Viviani Vincenzo,11/04/1667,Parigi,,Argomenti privati,['Arrighetti Andrea'],"Gal. 163, doc. 64, c. 110r-v",1667,"""Solenizzai Dio laudato, hieri la Santa Pasqua di tornare a servire e a dormire, parendomi di esser tornato...""
"
La Planche (de),Viviani Vincenzo,14/04/1667,Parigi,Firenze,Varia,[],"Gal. 163, doc. 65, c. 111r",1667,"""Je me donne l'honneur d'escrire a Monsieur Carlo Dati...""
"
Manni Federigo,Viviani Vincenzo,7/04/1667,,Firenze,Idraulica,[],"Gal. 163, doc. 66, c. 113r-v",1667,"""Nasce qua differenza intorno all'aqua del Pescino è perchè presenta...""
"
Lorain Giovanni Cristofano,Viviani Vincenzo,10/05/1667,,Firenze,Argomenti privati,[],"Gal. 163, doc. 68, c. 115r",1667,"""Servirà questa per ricordarli primieramente la mia devota servitù et insieme darli parte...""
"
Retano Tommaso,Viviani Vincenzo,12/05/1667,S. Giacomo Maggiore,Firenze,Notizie di libri,['Galilei Cosimo'],"Gal. 163, doc. 69, c. 117r",1667,"""Per mia festa et il tempo cattivo questa mattina, mi fermo per oggi e partirò solo dimani...""
"
Lorain Giovanni Cristofano,Viviani Vincenzo,14/05/1667,Raab,Firenze,Argomenti privati,['Pollini Alessandro '],"Gal. 163, doc. 70, c. 119r",1667,"""Vengo con queste quattro righe a dedicarli di nuovo la mia servitù et insieme darli nuova del mio arrivo...""
"
Micalori Giovanni Battista,Viviani Vincenzo,27/05/1667,Cagli,Firenze,Notizie di libri,"['Bassano Gerolamo', 'Tassoni ', 'Galilei Galileo']","Gal. 163, doc. 71, c. 121r",1667,"""Mando la nota qui inclusa di quei disegni, et anche nel medesimo foglio un'altra nota di alcuni quadri...""Nella lettera si fa cenno a delle scritture di Galileo
"
La Planche (de),Viviani Vincenzo,1/06/1667,Parigi,Firenze,Argomenti privati,[],"Gal. 163, doc. 72, c. 123r",1667,"""Je vous renvoye la lettre de change de M. Simonet suo la parolle...""
"
