Sender,Receiver,Date,Provenance,Destination,Subject,Cited names,Reference,Year,Incipit
Ricci Michelangelo,Viviani Vincenzo,20/12/1666,Roma,,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Magalotti, Lorenzo, 1637-1712,(citato.)Galilei, Galileo, 1564-1642,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)","Gal. 163, doc. 43, c. 67r",1666,"""Ricevo dal Signor Lorenzo Magalotti e dal Signor Carlo DAti, e vedo il favore fattomi...""
"
Colbert Jean Baptiste,Viviani Vincenzo,10/01/1667,Saint Germain,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 44, c. 68r",1667,"""Estant un si digne suiet des bienfaits du Roy par l'exellence...""
"
Molara Bruto (della),Viviani Vincenzo,11/01/1667,Pisa,Firenze,Argomenti privati,"Sampieri,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 45, c. 70r",1667,"""Mi dice il Capitano Sampieri che rilasciò a voi la chiave della mia segreteria...""
"
Micalori Giovanni Battista,Viviani Vincenzo,17/01/1667,Cagli,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 46, c. 72r-75r",1667,"""Hoggi appunto ho ricevuta una di Vostra Signoria Eccellentissima scritta...""Un lungo poscritto da c. 73r a c. 75r riporta un elenco di quadri e nomi di pittori
"
Del Rosso Ottavio,Viviani Vincenzo,22/01/1667,Roma,Firenze,Notizie di libri,"Galilei, Cosimo, 1636-1672,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 47, c. 77r",1667,"""Già che non mi è stato permesso il ritrovare il Signor Galilei per presentargli...""
"
Susini Antonio,Viviani Vincenzo,24/01/1667,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 48, c. 79r",1667,"""Non erano necessari mezzi così potenti per disporre la volontà di uno che altro non desidera...""
"
Maggieri Cesare,Viviani Vincenzo,31/01/1667,Urbino,Firenze,Notizie di libri,"Medici, Leopoldo de', 1617-1675,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 49, c. 81r",1667,"""In riguardo de' tempi stemperatissimi non s'è potuto pratticare...""Tracce di timbro a secco
"
Guerrini Dionigi,Viviani Vincenzo,2/02/1667,,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 50, c. 83r",1667,"""Li maestri son venuti  tardi e però tardi li mando la manifattura....""A c. 84v computi matematici
"
Retano Tommaso,Viviani Vincenzo,5/02/1667,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 51, c. 85r",1667,"""Sarà costì questa quadragesima il Padre (...) Lanci di passaggio...""
"
Sampieri Mario,Viviani Vincenzo,6/02/1667,Pisa,Firenze,Argomenti privati,"Sampieri, Carlo Antonio, sec. XVII,(citato.)Molara, Bruto della, 1639-1685,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 52, c. 87r",1667,"""Venendo pregato, come vedrà dalla qui inclusa, di provvedere...""
"
La Planche (de),Viviani Vincenzo,10/02/1667,Parigi,,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 53, c. 89r",1667,"""Je vous envoye par lettre de change la gratiffication du Roy...""
"
Micalori Giovanni Battista,Viviani Vincenzo,22/02/1667,Cagli,Firenze,Notizie di libri,"Tassoni, Jacopo, sec. XVII,(citato.)Baccellini, Gasparo, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 54, c. 90r-94r",1667,"""Per Gasparo Baccellini, procaccio di Ancona, invio una cassettina con li libri di Vostra Signoria...""Alla lettera sono allegati una ricevuta di pagamento per l'acquisto di libri ed un elenco di libri
"
Mariotti Bartolommeo,Viviani Vincenzo,5/03/1667,Pisa,,Argomenti privati,"Marchetti,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 55, c. 96r",1667,"""Con la lettera di Vostra Signoria Illustrissima ho avuto quella per il Signor Dottor Marchetti...""Copia, com'è anche attestato dalla nota sul margine superiore interno di c. 96r
"
Sampieri Mario,Viviani Vincenzo,5/03/1667,Pisa,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 56, c. 97r",1667,"""Solo duoi giorni sono, è restato il Signor Molara senza febre, e spera esser libero affatto...""
"
Molara Bruto (della),Viviani Vincenzo,22/03/1668,Livorno,,Strumenti,"Goffredo, orologiaio, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 57, c. 99r",1668,"""Il Signor Principe Cardinale mi ordinò, che da Goffredo oriolaio gli facessi fare...""
"
Molara Bruto (della),Viviani Vincenzo,22/03/1667,Pisa,Firenze,Notizie di libri,"Marmi, Biagio, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 58, c. 100r",1667,"""Eccomi a darli incomodi prego la sua cortesia udendo Biagio Marmi, farsi dare il mio liuto...""
"
Del Rosso Ottavio,Viviani Vincenzo,26/03/1667,Roma,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 59, c. 102r-v",1667,"""Finalmente hebbi fortuna di ritrovare il Padre Galilei al quale ho consegnato i libri di Vostra Signoria...""
"
Retano Tommaso,Viviani Vincenzo,26/03/1667,Roma,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 60, c. 104r",1667,"""Se le cordiali espressioni del giubilo di Vostra Signoria si risolveranno in affetti di preghiere all'Altissimo...""Firma autografa
"
Molara Bruto (della),Viviani Vincenzo,7/03/1667,Pisa,,Argomenti privati,"Girolami,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 61, c. 106r-v",1667,"""Dalla vostra de' 26 corrente sento quanto mi comandate circa il Signor Francesco...""
"
Molara Bruto (della),Viviani Vincenzo,4/04/1667,Livorno,,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)Ferdinando II, granduca di Toscana, 1610-1670,(citato.)","Gal. 163, doc. 62, c. 107r",1667,"""Credevo che ci dovessimo rivedere domani a sera, ma un poco di accidente di infreddatura...""
"
Cellesi Fabio,Viviani Vincenzo,4/04/1667,Livorno,,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 63, c. 108r-109r",1667,"""La risposta della sua del primo stante le dico, come le basta a Vostra Signoria la nota de' libri...""Alla lettera fa seguito a c. 109r un foglio di note spese
"
Molara Bruto (della),Viviani Vincenzo,11/04/1667,Parigi,,Argomenti privati,"Arrighetti, Andrea, 1592-1672,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 64, c. 110r-v",1667,"""Solenizzai Dio laudato, hieri la Santa Pasqua di tornare a servire e a dormire, parendomi di esser tornato...""
"
La Planche (de),Viviani Vincenzo,14/04/1667,Parigi,Firenze,Varia,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 65, c. 111r",1667,"""Je me donne l'honneur d'escrire a Monsieur Carlo Dati...""
"
Manni Federigo,Viviani Vincenzo,7/04/1667,,Firenze,Idraulica,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 66, c. 113r-v",1667,"""Nasce qua differenza intorno all'aqua del Pescino è perchè presenta...""
"
Viviani Vincenzo,[non identificato],15/05/1667,,,Idraulica,,"Gal. 163, doc. 67, c. 114r",1667,"""Io Vincenzo Viviani approvo in tutto [...] il presente parere del Signor Manni...""Si tratta dell'approvazione del Viviani al testo della lettera precedente
"
Lorain Giovanni Cristofano,Viviani Vincenzo,10/05/1667,,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 68, c. 115r",1667,"""Servirà questa per ricordarli primieramente la mia devota servitù et insieme darli parte...""
"
Retano Tommaso,Viviani Vincenzo,12/05/1667,S. Giacomo Maggiore,Firenze,Notizie di libri,"Galilei, Cosimo, 1636-1672,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 69, c. 117r",1667,"""Per mia festa et il tempo cattivo questa mattina, mi fermo per oggi e partirò solo dimani...""
"
Lorain Giovanni Cristofano,Viviani Vincenzo,14/05/1667,Raab,Firenze,Argomenti privati,"Pollini, Alessandro, sec. XVI-XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 70, c. 119r",1667,"""Vengo con queste quattro righe a dedicarli di nuovo la mia servitù et insieme darli nuova del mio arrivo...""
"
Micalori Giovanni Battista,Viviani Vincenzo,27/05/1667,Cagli,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Bassano, Gerolamo, 1566-1621,(citato.)Tassoni, sec. XVII,(citato.)Galilei, Galileo, 1564-1642,(citato.)","Gal. 163, doc. 71, c. 121r",1667,"""Mando la nota qui inclusa di quei disegni, et anche nel medesimo foglio un'altra nota di alcuni quadri...""Nella lettera si fa cenno a delle scritture di Galileo
"
La Planche (de),Viviani Vincenzo,1/06/1667,Parigi,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 72, c. 123r",1667,"""Je vous renvoye la lettre de change de M. Simonet suo la parolle...""
"
Dell'Ara Paolo,Viviani Vincenzo,3/06/1667,Parigi,,Argomenti privati,"Simonet, Louis, sec. XVII,(citato.)La Planche, de, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 73, c. 125r-128r",1667,"""Ricevuto il plico di Vostra Signoria Illustrissima diedi in propria mano del Signor Cappellano....""
"
Molara Bruto (della),Viviani Vincenzo,3/06/1667,Firenze,,Argomenti privati,"Medici, Leopoldo de', 1617-1675,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 74, c. 129r-130v",1667,"""Eccomi al mercordì la di cui mattina andai in mercato nuovo dove...""
"
Manni Federigo,Viviani Vincenzo,4/06/1667,Pistoia,Firenze,Idraulica,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 75, c. 131r",1667,"""Il primo del presente mese fu letta in magistratura la sua discussione intorno al Pescino...""
"
Molara Bruto (della),Viviani Vincenzo,9/06/1667,Firenze,,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 76, c. 133r-v",1667,"""Accuso una vostra scrittami di Siena e godo che siate fin lì giunto...""
"
Molara Bruto (della),Viviani Vincenzo,16/06/1667,Firenze,,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 77, c. 134r-135r",1667,"""Accuso una vostra di Sarzana, ma non sento che in ella venga confermata la speranza...""A c. 135r lungo poscritto
"
Molara Bruto (della),Viviani Vincenzo,21/06/1667,Firenze,,Argomenti privati,"Chigi, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 78, c. 136r-137v",1667,"""Non ho mai da avere una lettera di vostro che mi dica fra pochi giorni ci rivedremo...""
"
Ricci Michelangelo,Viviani Vincenzo,19/07/1667,Roma,,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 79, c. 138r",1667,"""mando finalmente a Vostra Signoria la licenza di leggere i libri proibiti inviatami, confermata per tre anni...""
"
Molara Bruto (della),Viviani Vincenzo,22/07/1667,,,Idraulica,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 80, c. 139r",1667,"""Si domanda perchè molte volte, che piove, prima che intorbidi il fiume d'Arno...""
"
Molara Bruto (della),Viviani Vincenzo,5/08/1667,Firenze,,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 81, c. 141r-v",1667,"""Ringraziamo Dio, che questa volta ultima, mi da un poco di buona nuova...""
"
Dell'Ara Paolo,Viviani Vincenzo,5/08/1667,Parigi,,Argomenti privati,"La Planche, de, sec. XVII,(citato.)Chapelain, Jean, 1595-1674,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 82, c. 142r",1667,"""Ricevo questo ordinario con la gentilissima di Vostra Signoria Illustrissima del 15 luglio...""
"
Molara Bruto (della),Viviani Vincenzo,9/08/1667,Firenze,,Astronomia,"Medici, Leopoldo de', 1617-1675,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 83, c. 143r-v",1667,"""Già che non ebbi hier sera tempo di scrivere, e sento che questa mattina ci sia una staffetta...""
"
Molara Bruto (della),Viviani Vincenzo,29/08/1667,Firenze,,Argomenti privati,"Serrati, Lorenzo, sec. XVII,(citato.)Vitelli,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 84, c. 145r",1667,"""O quando ha egli da finir questo bordello sempre mi dice il Serrati che presto presto, ma però mai vi vedo...""
"
Molara Bruto (della),Viviani Vincenzo,8/09/1667,Firenze,,Astronomia,"Viviani, Vincenzo, 1622-1703,(destinatario.)Ferdinando II, granduca di Toscana, 1610-1670,(citato.)","Gal. 163, doc. 85, c. 146r-147v",1667,"""Finalmente mi toccò andarmene a Artimino senza rivedervi e questo è stato un poco troppo...""
"
Michelozzi Antonio,Viviani Vincenzo,10/09/1667,,,Argomenti privati,"Gherardini, Lorenzo, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 86, c. 148r",1667,"""Feci assegnar venerdì un termine di giorni sei al Signor Lorenzo Gherardini ad haverla condotta sul luogo...""
"
Molara Bruto (della),Viviani Vincenzo,23/09/1667,Artimino,Firenze,Argomenti privati,"Viviani, Francesco, sec. XVII,(citato.)Sampieri,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 87, c. 150r",1667,"""E' giunto il Capitano Sampieri a 22 ore oggi con il calesse si può dire opera del Signor Francesco...""
"
Micalori Giovanni Battista,Viviani Vincenzo,8/10/1667,Cagli,Firenze,Pittura,"Medici, Leopoldo de', 1617-1675,(citato.)Barocci, Federico, 1535-1612,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 88, c. 152r-v",1667,"""Sono mesi che inviai a Vostra Signoria Eccellentissima la nota di quelli disegni e quadri che il Serenissimo Principe...""
"
Del Bianco Raffaello,Viviani Vincenzo,26/10/1667,,,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 89, c. 154r",1667,"""Ho domandato a casa di che qualità è il vino che si vende e mi hanno risposto...""
"
Serguidi Anna,Viviani Vincenzo,22/10/1667,,,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 90, c. 156r",1667,"""So che sono stato negligente nel ragguagliare Vostra Signoria del seguito del negozio...""
"
Guelfi Giovanni Jacopo,Viviani Vincenzo,16/12/1667,Pesaro,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 91, c. 158r",1667,"""Le cortesie impareggiabili ricevute tante e tante volte dalla sua mera benignità...""
"
Molara Bruto (della),Viviani Vincenzo,30/12/1667,Pisa,,Strumenti,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 92, c. 160r-161r",1667,"""Eccomi a scrivervi quando ho di bisogno. Dubita il Gran Duca che la meridiana...""
"
Molara Bruto (della),Viviani Vincenzo,4/01/1668,Pisa,,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 93, c. 162r",1668,"""Godo del suo ritorno di Val d'Arno come con la...""
"
Pizzichi Filizio,Viviani Vincenzo,5/01/1668,Pisa,,Argomenti privati,"Molara, Bruto della, 1639-1685,(citato.)Bartolini, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 94, c. 163r",1668,"""L'Illustrissimo Signor Conte della Molara mi ha fatto l'onore di farmi venire la lettera che Vostra Signoria...""
"
Tomansi Leopoldo,Viviani Vincenzo,7/01/1668,Pisa,,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 95, c. 164r",1668,"""Con ragione haverà Vostra Signoria imputatomi di negligenze mentre tanto tardi corrispondo...""A c. 165v nota spese
"
Combi & La Nou (casa editrice),Viviani Vincenzo,12/01/1668,Venezia,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 96, c. 166r",1668,"""Intendiamo dalla gratissima lettera di Vostra Signoria molto Illustre et Eccellentissima la ricevuta del fagotto...""
"
Molara Bruto (della),Viviani Vincenzo,18/01/1668,Pisa,,Argomenti privati,"Pizzichi, Filizio, 1637-1705,(citato.)Bartolini, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 97, c. 168r-169r",1668,"""accompagnata con questa vi mando una lettera [...] sopra il particolare del Pizzichi...""
"
Molara Bruto (della),Viviani Vincenzo,19/01/1668,Pisa,Firenze,Strumenti,"Pizzichi, Filizio, 1637-1705,(citato.)Bartolini, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 98, c. 170r-171r",1668,"""Da una lettera di Vostra Signoria sento un discorso che seco ha  avuto il Signor Bartolini...""
"
Saracinelli Antonio Felice,Viviani Vincenzo,28/01/1668,Orvieto,Firenze,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Steensen, Niels, 1638-1686,(citato.)","Gal. 163, doc. 99, c. 172r",1668,"""In riguardo a quello che lei mi disse quando fui costà intorno alla composizione di quel libro...""
"
Foggini Lorenzo,Viviani Vincenzo,1/02/1668,Badia,,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 100, c. 174r",1668,"""Vengo con queste poche righe, a pregare a Vostra Signoria et ancora dirgli come...""
"
Molara Bruto (della),Viviani Vincenzo,5/02/1669,Pisa,,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)Steensen, Niels, 1638-1686,(citato.)Pizzichi, Filizio, 1637-1705,(citato.)Redi, Francesco, 1626-1698,(citato.)Bartolini, sec. XVII,(citato.)","Gal. 163, doc. 101, c. 176r-v",1669,"""Devo risposta a una vostra lunga ricevuta all'Ambrogiana la sera avanti che noi dovessimo di lì partire...""
"
Bodenhausen Rudolph Christian (von),Viviani Vincenzo,16/02/1668,Roma,,Argomenti privati,"Pries, Cosimo, sec. XVII,(citato.)Baccelli, Tommaso, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 102, c. 177r",1668,"""La desiderata di Vostra Signoria Illustrissima m'è capitata per la posta di Genova con l'inclusa polizza...""
"
Molara Bruto (della),Viviani Vincenzo,18/02/1669,Pisa,,Argomenti privati,"Bardi, Carlo dei, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 103, c. 178r",1669,"""Se ho fatto mancamento di non scrivere, me ne avete fatta fare la penitenza con la vostra ultima...""
"
Tomansi Leopoldo,Viviani Vincenzo,23/02/1669,Pisa,,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 104, c. 179r",1669,"""In questo punto mi perviene l'amorevolissimo di Vostra Signoria, per la quale resto favorito...""
"
Deviq A. Filippo,Viviani Vincenzo,12/03/1668,Roma,,Notizie di libri,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 105, c. 180r-181r",1668,"""Con grandissima mortificazione ho inteso dalla sua il disgusto che lei ha avuto per cagione di quel libro...""
"
Del Bianco Raffaello,Viviani Vincenzo,13/03/1668,Livorno,Firenze,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 106, c. 182r",1668,"""Ho fatto diligenza insieme col Signor Ferdinando per trovare una Veste Indiana...""A margine di c. 182r due disegni geometrici e computi matematici
"
Viviani Giovanni Battista,Viviani Vincenzo,23/03/1668,Roma,Firenze,Argomenti privati,"Viviani, Alamanno, m. post 1671,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 107, c. 183r",1668,"""Presi ardire il Procaccio passato, confidando nella sua gentilezza, inviarli un paro di stivali...""Tracce di sigillo a secco
"
Laderchi Fabrizio,Viviani Vincenzo,17/03/1668,Roma,,Astronomia,"Galilei, Galileo, 1564-1642,(citato.)Deviq,  A. Filippo, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 108, c. 184r",1668,"""Sono stato in ogni luogo certo del suo affetto, di che mi porta in Roma più vive testimonianze...""
"
Colbert Jean Baptiste,Viviani Vincenzo,22/03/1668,Parigi,,Argomenti privati,"Viviani, Vincenzo, 1622-1703,(destinatario.)","Gal. 163, doc. 109, c. 186r",1668,"""Le Roy qui persevere dans l'amour des lettres et des lettres vuos connoisant...""Firma autografa
"
