Expéditeur,Notes,References,Noms cités,Sujet,Titre,Date,Provenance,Destination,Destinataire,Year
Southwell Robert,"Tipologia: letteraIncipit: ""De Augusta scrissi a Vostra Signoria e dissi quelcha cosa del mio viaggio...""A c. 213v indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 109, c. 212r-213v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Apollonius Pergaeus, 262-190 a.C.,(citato.)Bacon, Roger, ca. 1214-1294,(citato.)Blaeu, Joan, 1596-1673,(citato.)Euclides, sec. III a.C.,(citato.)Galilei, Galileo, 1564-1642,(citato.)Molara, Bruto della, 1639-1685,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)Hertz, Johann Georg, sec. XVII,(citato.)Blaeu, Pieter, 1637-1706,(citato.)",Notizie di libri,Southwell Robert a Viviani Vincenzo,30/10/1661,Venezia,Firenze,Viviani Vincenzo,1661
Southwell Robert,"Tipologia: letteraIncipit: ""Quando fui a Venezia scrissi due volte a Vostra Signoria Illustrissima...""A c. 215v indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 110, c. 214r-215v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Molara, Bruto della, 1639-1685,(citato.)Monconys, Balthasar de, 1611-1665,(citato.)Brown, Henry, sec. XVII,(citato.)",Notizie di libri,Southwell Robert a Viviani Vincenzo,13/11/1661,Praga,Firenze,Viviani Vincenzo,1661
Laloubère Antoine (de),"Tipologia: letteraIncipit: ""Postea quam ex Bauguillii nostri literis intellexi recentiores nugas geometricas...""A c. 217 v indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 111, c. 216r-217v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Apollonius Pergaeus, 262-190 a.C.,(citato.)Cyriaque de Mangin, Clément, 1570-1642,(citato.)Fermat, Pierre de, 1601-1665,(citato.)Bauguil, Bernardin, 1604-1681,(citato.)",Notizie di libri,Laloubère Antoine (de) a Viviani Vincenzo,1/01/1662,Tolosa,Firenze,Viviani Vincenzo,1662
Tozzi Lorenzo,"Tipologia: letteraIncipit: ""Havendo havuto ne' giorni a dietro alquanto d'otio per le vacanze del Santissimo Natale di nostro Signore...""AutografoA c. 223v nota di mano del Viviani Risposto a d' 14 gennaio 1661, e altra nota cancellata
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 112, c. 218r-223r<br/>
</td>","Galilei, Galileo, 1564-1642,(citato.)Tommaso d'Aquino, santo, ca. 1225-1274,(citato.)Duns Scotus, Johannes, 1266-1308,(citato.)Bacon, Roger, ca. 1214-1294,(citato.)Plato, 427-347 a.C.,(citato.)Cicero, Marcus Tullius, 106-43 a.C.,(citato.)Xenophon, 430-354 a.C.,(citato.)Vergilius Maro, Publius, 70-19 a.C.,(citato.)Homerus, sec. VIII a.C.,(citato.)Orsacchi, Pietro Lorenzo, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)Marsili, Alfonso, m. 1666,(citato.)Aristoteles, 384-322 a.C.,(citato.)Marchetti, Alessandro, 1633-1714,(citato.)Guiducci, Mario, 1584-1646,(citato.)",Astronomia,Tozzi Lorenzo a Viviani Vincenzo,12/01/1662,Pisa,Firenze,Viviani Vincenzo,1662
Albizzini Giovanni Andrea,"Tipologia: letteraIncipit: ""Conforme gl'accennai quando Vostra Signoria si ritrovava in Pisa aver pensiero di farmi conoscere ...""Nel margine superiore interno nota di mano del Viviani: Risposto a bocca in Firenze. A c. 225v indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 113, c. 224r-225v<br/>
</td>","Galilei, Galileo, 1564-1642,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Albizzini Giovanni Andrea a Viviani Vincenzo,11/05/1662,Pisa,Firenze,Viviani Vincenzo,1662
Bauguil Bernardin,"Tipologia: letteraIncipit: ""Havendo ricevuto questa settimana li Elementi tetragonistici del Reverendo Padre Lelovera...""Nel margine superiore  interno nota di mano del Viviani: Risposto a dì 16 giugno 1662. Roma. A c. 227r indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 114, c. 226r-227v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Laloubère, Antoine de, 1600-1664,(citato.)Fermat, Pierre de, 1601-1665,(citato.)Vallat, Gaspare, sec. XVII,(citato.)Apollonius Pergaeus, 262-190 a.C.,(citato.)",Notizie di libri,Bauguil Bernardin a Viviani Vincenzo,13/06/1662,Roma,Firenze,Viviani Vincenzo,1662
Bauguil Bernardin,"Tipologia: letteraIncipit: ""Ricevei questa mane il suo libro de Maximis et Minimis che 'l fachino di Casa mi ha portato...""Indirizzo a c. 227bis v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 115, c. 227bis r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Fabri, Honoré, 1607-1688,(citato.)Kircher, Athanasius, 1602-1680,(citato.)Laloubère, Antoine de, 1600-1664,(citato.)Fermat, Pierre de, 1601-1665,(citato.)",Notizie di libri,Bauguil Bernardin a Viviani Vincenzo,1/07/1662,Roma,Firenze,Viviani Vincenzo,1662
Dati Carlo Roberto,"Tipologia: letteraIncipit: ""Ricevo la gratissima di Vostra Signoria in villa dove sono già quattro mesi...""A c. 229v indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 116, c. 228r-229v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Falconieri, sec. XVII,(citato.)Fogel, Martin, 1632-1675,(citato.)Thévenot, Melchisédech, 1620-1680,(citato.)Apollonius Pergaeus, 262-190 a.C.,(citato.)Abraham, Ecchellensis, 1605-1664,(citato.)Galilei, Galileo, 1564-1642,(citato.)",Notizie di libri,Dati Carlo Roberto a Viviani Vincenzo,2/02/1663,,Chiusi,Viviani Vincenzo,1663
Dati Carlo Roberto,"Tipologia: letteraIncipit: ""Ricevo la gentilissima di Vostra Signoria e le rendo grazie dell'ordine dato...""A c. 231v indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 117, c. 230r-231v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Magalotti, Lorenzo, 1637-1712,(citato.)Ricci, Michelangelo, 1619-1682,(citato.)Medici, Giovanni Carlo de', 1611-1663,(citato.)Segni, Alessandro, 1633-1697,(citato.)Lanfredini, Girolamo, sec. XVII,(citato.)Redi, Francesco, 1626-1698,(citato.)Nardi, Antonio, ca. 1598-ca. 1649,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)Pascal, Blaise, 1623-1662,(citato.)Del Buono, Candido, 1618-1676,(citato.)Rondinelli, Francesco, 1589-1665,(citato.)Panciatichi, Lorenzo, 1635-1676,(citato.)",Notizie di libri,Dati Carlo Roberto a Viviani Vincenzo,31/03/1663,Firenze,Roma,Viviani Vincenzo,1663
Dati Carlo Roberto,"Tipologia: letteraIncipit: ""Dal Signor fratello di Vostra Signoria ricevetti n. 40 copie dell'opera sua...""A c. 233r poscritto a matita
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 118, c. 232r-233v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Borelli, Giovanni Alfonso, 1608-1679,(citato.)Rinaldini, Carlo, 1615-1698,(citato.)Pascal, Blaise, 1623-1662,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)Dal Pozzo, Cassiano, 1588-1657,(citato.)Galilei, Galileo, 1564-1642,(citato.)Ricci, Michelangelo, 1619-1682,(citato.)Medici, Giovanni Carlo de', 1611-1663,(citato.)Dal Pozzo, Carlo Antonio, 1606-1689,(citato.)",Notizie di libri,Dati Carlo Roberto a Viviani Vincenzo,10/04/1663,Firenze,,Viviani Vincenzo,1663
Dati Carlo Roberto,"Tipologia: letteraIncipit: ""Ho ricevuto lettera dal Signor Rosa, non mandò altrimenti misura veggendolo...""A c. 235v indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 119, c. 234r-235v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Rinaldini, Carlo, 1615-1698,(citato.)Dal Pozzo, Carlo Antonio, 1606-1689,(citato.)Ricci, Michelangelo, 1619-1682,(citato.)Descartes, René, 1596-1650,(citato.)Vossius, Isaac, 1618-1689,(citato.)",Argomenti privati,Dati Carlo Roberto a Viviani Vincenzo,28/04/1663,Firenze,Roma,Viviani Vincenzo,1663
Dati Carlo Roberto,"Tipologia: letteraIncipit: ""Anche il Signor Cavalier dal Pozzo mi scrive per la sua assenza...""A c. 237v lungo poscritto
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 120, c. 236r-237v<br/>
</td>","Mersenne, Marin, 1588-1648,(citato.)Aristarchus Samius, ca. 310-230 a.C.,(citato.)Mydorge, Claude, 1585-1647,(citato.)Descartes, René, 1596-1650,(citato.)Petrarca, Francesco, 1304-1374,(citato.)Aldobrandini, Baccio, 1613-1665	,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)Doni, Giovanni Battista, 1593-1647,(citato.)Vossius, Isaac, 1618-1689,(citato.)Dal Pozzo, Carlo Antonio, 1606-1689,(citato.)Vossius, Gerardus Joannes, 1577-1649,(citato.)",Notizie di libri,Dati Carlo Roberto a Viviani Vincenzo,19/05/1663,Firenze,Roma,Viviani Vincenzo,1663
Dati Carlo Roberto,"Tipologia: letteraIncipit: ""Starò aspettando  l'ordine di Vostra Signoria circa il consegnare il Midorgio...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 121, c. 238r-239r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Castelli, Benedetto, 1577/8-1643,(citato.)Diversin, Biagio, sec. XVII,(citato.)Falconieri, Paolo, 1638-1704,(citato.)Magalotti, Lorenzo, 1637-1712,(citato.)Mydorge, Claude, 1585-1647,(citato.)Doni, Giovanni Battista, 1593-1647,(citato.)",Notizie di libri,Dati Carlo Roberto a Viviani Vincenzo,19/05/1663,Firenze,,Viviani Vincenzo,1663
Abraham Ecchellensis,"Tipologia: letteraIncipit: ""In somma quanto più le cose sono da noi desiderate talvolta più ci si sfugono...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 122, c. 240r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Falconieri, Paolo, 1638-1704,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)Borelli, Giovanni Alfonso, 1608-1679,(citato.)",Notizie di libri,Abraham Ecchellensis a Viviani Vincenzo,14/07/1663,Roma,,Viviani Vincenzo,1663
Lanci Giovanni,"Tipologia: letteraIncipit: ""Ho sentito così violento impulso dall'apprensione dell'obligo mio...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 123, c. 241r-242r<br/>
</td>","Pallavicino, Sforza, 1607-1667,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)Accademia fiorentina,(possessore.)Collegio Romano,(citato.)",Argomenti privati,Lanci Giovanni a Viviani Vincenzo,14/07/1663,Roma,Firenze,Viviani Vincenzo,1663
Abraham Ecchellensis,"Tipologia: letteraIncipit: ""Mando a Vostra Signoria Eccellentissima il principio delli due trattati di quei cinque intitolati...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 124, c. 243r-244v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Bandinelli, Volumnio, 1598-1667,(citato.)Borelli, Giovanni Alfonso, 1608-1679,(citato.)Fioresi, Giovanni, sec. XVII,(citato.)Medici, Leopoldo de', 1617-1675,(citato.)Apollonius Pergaeus, 262-190 a.C.,(citato.)Golius, Petrus, 1597-1672,(citato.)Golius, Jacobus, 1596-1667,(citato.)",Notizie di libri,Abraham Ecchellensis a Viviani Vincenzo,23/07/1663,Roma,,Viviani Vincenzo,1663
Ricci Michelangelo,"Tipologia: letteraIncipit: ""Mancandomi il tempo, e le forze, perchè non mi sento molto bene, sarò breve...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 125, c. 245r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Diversin, Biagio, sec. XVII,(citato.)Mydorge, Claude, 1585-1647,(citato.)Galilei, Galileo, 1564-1642,(citato.)",Notizie di libri,Ricci Michelangelo a Viviani Vincenzo,23/07/1663,Roma,,Viviani Vincenzo,1663
Lanci Giovanni,"Tipologia: letteraIncipit: ""Ebbi per le mani medesima del Signor Paolo Falconieri il libretto del Signor Dati...""A c. 247v indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 126, c. 246r-247v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Campani, Matteo, 1620-1678,(citato.)Falconieri, Paolo, 1638-1704,(citato.)Fabri, Honoré, 1607-1688,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)",Notizie di libri,Lanci Giovanni a Viviani Vincenzo,28/07/1663,Roma,Firenze,Viviani Vincenzo,1663
Gradi Stefano,"Tipologia: letteraIncipit: ""Che bel mal creato devo aparir io al Signor Viviani tanto da me riverito Padrone...""A c. 249v indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 127, c. 248r-249v<br/>
</td>","Torricelli, Evangelista, 1608-1647,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Gradi Stefano a Viviani Vincenzo,29/07/1663,Roma,Firenze,Viviani Vincenzo,1663
Campani Matteo,"Tipologia: letteraIncipit: ""Al cortese commandamento, che Vostra Signoria Clarissima mi fece nel partirsi da Roma...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 128, c. 250r-254r<br/>
</td>","Torricelli, Evangelista, 1608-1647,(citato.)Lanci, Giovanni Maria, 1598-1670,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Fisica,Campani Matteo a Viviani Vincenzo,11/08/1663,Roma,,Viviani Vincenzo,1663
Ricci Michelangelo,"Tipologia: letteraIncipit: ""Per attenere a Vostra Signoria quello che l'ordinario passato promisi e scrissi...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 129, c. 256r-257r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Castelli, Benedetto, 1577/8-1643,(citato.)Delle Colombe, Ludovico, n. 1565,(citato.)Grassi, Orazio, 1583-1654,(citato.)Rossi, Giovanni Vittorio, 1577-1647,(citato.)Diversin, Biagio, sec. XVII,(citato.)Medici, Leopoldo de', 1617-1675,(citato.)Galilei, Galileo, 1564-1642,(citato.)",Notizie di libri,Ricci Michelangelo a Viviani Vincenzo,23/08/1663,Roma,,Viviani Vincenzo,1663
Ricci Michelangelo,"Tipologia: letteraIncipit: ""Feci consegnare al Signor Vincenzo in Casa del signor Ambasciadore, li scritti di Vostra Signoria...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 130, c. 258r<br/>
</td>","Torricelli, Evangelista, 1608-1647,(citato.)Galilei, Galileo, 1564-1642,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Ricci Michelangelo a Viviani Vincenzo,3/09/1663,Roma,,Viviani Vincenzo,1663
Campani Matteo,"Tipologia: letteraIncipit: ""La cortesissima lettera di Vostra Signoria mi è giunta una settimana tardi, ma per mio difetto...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 131, c. 259r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Fisica,Campani Matteo a Viviani Vincenzo,8/09/1663,Roma,,Viviani Vincenzo,1663
Galilei Cosimo,"Tipologia: letteraIncipit: ""Ho aspettato fin ora la misura del saldo o qietanza che Vostra Signoria mi motivò nell'ultima sua...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 132, c. 260r<br/>
</td>","Ricci, Michelangelo, 1619-1682,(citato.)Galilei, Carlo, 1631-1675,(citato.)Galilei, Galileo, 1564-1642,(citato.)Gregorio Barbarigo, santo, 1625-1697,(citato.)Benaglio, Ludovico, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Galilei Cosimo a Viviani Vincenzo,27/10/1663,Roma,,Viviani Vincenzo,1663
Abraham Ecchellensis,"Tipologia: letteraIncipit: ""Monsieur de Neogent Cavalier di Malta ha ricevuto da Parigi tre esemplari...""A c. 262v indirizzo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 133, c. 261r-262v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Apollonius Pergaeus, 262-190 a.C.,(citato.)Magalotti, Lorenzo, 1637-1712,(citato.)Thévenot, Melchisédech, 1620-1680,(citato.)Dati, Carlo Roberto, 1619-1676,(citato.)",Notizie di libri,Abraham Ecchellensis a Viviani Vincenzo,17/11/1663,Roma,Firenze,Viviani Vincenzo,1663
Dati Carlo Roberto,"Tipologia: letteraIncipit: ""Sono a Lami in Villa de' miei signori cognati di donde non mi vogliono lasciar partire se non lunedì...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26291')"">Gal. 254  </a>  doc. 134, c. 263r<br/>
</td>","Marucelli, Giovan Filippo, 1628-1680,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Dati Carlo Roberto a Viviani Vincenzo,8/01/1664,Lami,,Viviani Vincenzo,1664
