Expéditeur,Notes,References,Noms cités,Sujet,Titre,Date,Provenance,Destination,Destinataire,Year
Marucelli Giovanni Filippo,"Incipit: ""Risultano a me tanti favori, e non meritate lodi da quel poco di zelo, con il quale io posso haver...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23163')"">Gal. 162  </a>  doc. 200, c. 326r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Marucelli Giovanni Filippo a Viviani Vincenzo,8/01/1666,Parigi,Firenze,Viviani Vincenzo,1666
Dell'Ara Paolo,"Incipit: ""Accuso a V. S. Illustrissima la cortesissima sua in risposta di cui devo dirle: che questa mattina...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23163')"">Gal. 162  </a>  doc. 201, c. 328r-329v<br/>
</td>","Colbert, Jean Baptiste, 1619-1683,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Dell'Ara Paolo a Viviani Vincenzo,8/01/1666,Parigi,Unidentified,Viviani Vincenzo,1666
Ricci Michelangelo,"Incipit: ""Non poteva V. S. Illustrissima comandarmi cosa di maggiore onor mio, ma non meno di maggior mortificazione...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23163')"">Gal. 162  </a>  doc. 202, c. 330r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Ricci Michelangelo a Viviani Vincenzo,9/01/1666,Roma,Unidentified,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""Accuso due vostre in risposta delle quali vi dirò che feci l'imbasciata del Signor Niccolò...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23163')"">Gal. 162  </a>  doc. 203, c. 331r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,12/01/1666,Pisa,Unidentified,Viviani Vincenzo,1666
Falconieri Paolo,"Incipit: ""M'avvisa il nostro Signor Lorenzo Magalotti la remunerazione insieme con il premio, che il Serenissimo...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23163')"">Gal. 162  </a>  doc. 204, c. 332r<br/>
</td>","Magalotti, Lorenzo, 1637-1712,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Falconieri Paolo a Viviani Vincenzo,16/01/1666,Roma,Unidentified,Viviani Vincenzo,1666
Falconieri Ottavio,"Incipit: ""Io non ho accompagnato con le mie lettere il libro del Nardini presentato a V. S. in mio nome...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23163')"">Gal. 162  </a>  doc. 205, c. 333r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Magalotti, Lorenzo, 1637-1712,(citato.)Nardini, Francesco, sec. XVII,(citato.)",Notizie di libri,Falconieri Ottavio a Viviani Vincenzo,23/01/1666,Roma,Unidentified,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""All'occasione poi mi accorgo del mio tempo perso, lo conosco, ma ancora io sono alle volte...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23163')"">Gal. 162  </a>  doc. 206, c. 334r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,23/01/1666,Pisa,Unidentified,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""Accuso due vostre una sopra il particolare del Signor Stenno, l'altra di cura mia particolare...""Autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23163')"">Gal. 162  </a>  doc. 207, c. 335r-336r<br/>
</td>","Steensen, Niels, 1638-1686,(citato.)Riccardi, Niccolò, 1585-1639,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,31/01/1666,Pisa,Unidentified,Viviani Vincenzo,1666
Retano Tommaso,"Incipit: ""Confidato nella prudenza, affetto e bontà di V. S. le confido un interesse che appartiene...""Originale autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23163')"">Gal. 162  </a>  doc. 208, c. 337r-338r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Retano Tommaso a Viviani Vincenzo,29/01/1666,Roma,Unidentified,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""Ogni volta che il Signor Niccolò verrà, sarà il benvenuto e il benvisto...""Tracce di sigillo a ceralacca
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 1, c. 1r<br/>
</td>","Steensen, Niels, 1638-1686,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,4/02/1666,Pisa,Firenze,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""Con mio grandissimo disgusto come potete credere sento che non stiate bene...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 2, c. 3r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,6/02/1666,Pisa,Unidentified,Viviani Vincenzo,1666
Ricci Michelangelo,"Incipit: ""Ho fatto consegnare al Procaccio una scattola con i due Ritratti uno per Vostra Signoria...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 3, c. 4r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Ricci Michelangelo a Viviani Vincenzo,6/02/1666,Roma,Unidentified,Viviani Vincenzo,1666
Marucelli Giovanni Filippo,"Incipit: ""L'Abate Marucelli riverisce il Signor Vincenzio Viviani, e gli dà avviso...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 4, c. 5r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Marucelli Giovanni Filippo a Viviani Vincenzo,/02/1667,Parigi,Unidentified,Viviani Vincenzo,1667
Gaci Enea,"Incipit: ""Dal Signor Casella di Città della Pieve tengo avviso, che più tempo fa venissero...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 5, c. 7r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Pulega, sec. XVII,(citato.)Casini,(citato.)Medici, Leopoldo de', 1617-1675,(citato.)Casella,(citato.)",Argomenti privati,Gaci Enea a Viviani Vincenzo,9/02/1666,Castiglione,Firenze,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""Accuso la vostra resami dal Padre Abate Viviani sigillata con ogni diligentia...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 6, c. 9r<br/>
</td>","Viviani,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,10/02/1666,Pisa,Unidentified,Viviani Vincenzo,1666
Retano Tommaso,"Incipit: ""Mi par molto propria l'occasione di abbracciar di ravvivare a Vostra Signoria la memoria...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 7, c. 10r-11r<br/>
</td>","Fabri, Honoré, 1607-1688,(citato.)Torricelli, Evangelista, 1608-1647,(citato.)Medici, Leopoldo de', 1617-1675,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Retano Tommaso a Viviani Vincenzo,13/02/1666,Roma,Unidentified,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""Sono una mano di giorni che sono senza vostre lettere nè so  perchè...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 8, c. 12r<br/>
</td>","Medici, Leopoldo de', 1617-1675,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,20/02/1666,Pisa,Firenze,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""Accuso la vostra de' 20 intorno alla quale non ho che rispondervi solo che circa il ritornare...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 9, c. 14r<br/>
</td>","Magalotti, Lorenzo, 1637-1712,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,24/02/1666,Pisa,Unidentified,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""Ho ricevuto la 2a vostra ","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 10, c. 15r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Molara Bruto (della) a Viviani Vincenzo,1/03/1666,Pisa,Unidentified,Viviani Vincenzo,1666
Southwell Robert,"Incipit: ""Partendomi d'Inghilterra scrissi una letterine a Vostra Signoria Illustrissima...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 11, c. 16r<br/>
</td>","Molara, Bruto della, 1639-1685,(citato.)Castiglione, Dante, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Southwell Robert a Viviani Vincenzo,4/03/1666,Madrid,Unidentified,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""Accuso una vostra scritta di hieri con la regola per sapere le distanze degli oggetti di mare...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 12, c. 17r-v<br/>
</td>","Southwell, Robert, 1635-1702,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,6/03/1666,Livorno,Unidentified,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""Io per me non so che diavolo sia con quel Signore che...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 13, c. 18r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,10/03/1666,Pisa,Unidentified,Viviani Vincenzo,1666
Bassetti Apollonio,"Incipit: ""Per comandamento del Serenissimo Principe mio Signore devo rispondere a Vostra Signoria...""Ippolito Bassetti ordina al Viviani per conto di Leopoldo de' Medici di consegnare alcuni libri di matematica fatti venire da Cagli ad Antonio Magliabechi
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 14, c. 19r<br/>
</td>","Medici, Leopoldo de', 1617-1675,(citato.)Magliabechi, Antonio, 1633-1714,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Bassetti Apollonio a Viviani Vincenzo,12/03/1666,Pisa,Firenze,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""Per il medesimo Siena di Cusina (?) che mi portò i guanti...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 15, c. 20r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,13/03/1666,Livorno,Unidentified,Viviani Vincenzo,1666
Rucellai Giovanni,"Incipit: ""Desiderei in estremo che ella si compiacesse favorirmi d'esser qui...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 16, c. 21r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Rucellai Giovanni a Viviani Vincenzo,17/03/1666,Firenze,Unidentified,Viviani Vincenzo,1666
Micalori Giovanni Battista,"Incipit: ""Io ho scritto a Vostra Signoria Eccellentissima alcune volte, ma perchè non ho veduta la risposta...""Tracce di sigillo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 17, c. 23r<br/>
</td>","Medici, Leopoldo de', 1617-1675,(citato.)Barocci, Federico, 1535-1612,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Micalori Giovanni Battista a Viviani Vincenzo,18/03/1666,Cagli,Firenze,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""Con impazienza sto attendendo avviso se mai venissero quei guanti di Roma....""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 18, c. 25r<br/>
</td>","Moriani, Pietro, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,20/03/1666,Livorno,Firenze,Viviani Vincenzo,1666
Molara Bruto (della),"Incipit: ""Mercordì mattina finalmente mi riuscì pigliar la Croce...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 19, c. 27r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Molara Bruto (della) a Viviani Vincenzo,27/03/1666,Livorno,Unidentified,Viviani Vincenzo,1666
Marucelli Giovanni Filippo,"Incipit: ""Si come intesi con sommo giubilo da un cenno del Signor Cavaliere Cerchii la destinazione...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 20, c. 28r-v<br/>
</td>","Torricelli, Evangelista, 1608-1647,(citato.)Cerchi, Alessandro, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Marucelli Giovanni Filippo a Viviani Vincenzo,2/04/1666,Parigi,Unidentified,Viviani Vincenzo,1666
Marucelli Giovanni Filippo,"Incipit: ""La gentilissima sua de' 23 passato...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 21, c. 29r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Fabri, Honoré, 1607-1688,(citato.)",Notizie di libri,Marucelli Giovanni Filippo a Viviani Vincenzo,3/04/1666,Tivoli,Firenze,Viviani Vincenzo,1666
Masini Domenico,"Incipit: ""Mi è stata recapitata in questa sera una cortesissima di Vostra Signoria con una del Signor Canonico...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 22, c. 31r<br/>
</td>","Panciatichi, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Masini Domenico a Viviani Vincenzo,15/04/1666,Fucecchio,Firenze,Viviani Vincenzo,1666
Lanci Giovanni Maria,"Incipit: ""Sa molto bene Vostra Signoria quanto m'abbia obligato verso gli avantaggi del nostro...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 23, c. 33r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Lanci Giovanni Maria a Viviani Vincenzo,3/05/1666,Fano,Firenze,Viviani Vincenzo,1666
Del Bianco Raffaello,"Incipit: ""Nel tornarmene iersera a Casa, mi fu fatto un'ambasciata da parte di Vostra Signoria...""Tracce di sigillo a secco
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '23372')"">Gal. 163  </a>  doc. 24, c. 35r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Del Bianco Raffaello a Viviani Vincenzo,19/07/1666,Firenze,Unidentified,Viviani Vincenzo,1666
